Date,Transaction_ID,Number,Description,Notes,Memo,Full_Account_Name,Account_Name,Amount_Num
2012-06-14,9569a880569e45d47ab751a31a6979f4,5,Employee8,Virement - AccesD Internet (2 pay periods),"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-375.1
2012-06-14,9569a880569e45d47ab751a31a6979f4,5,Employee8,Virement - AccesD Internet (2 pay periods),"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-359.5
2012-06-14,9569a880569e45d47ab751a31a6979f4,5,Employee8,Virement - AccesD Internet (2 pay periods),"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-51.58
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,,Expenses:Salaries,iField,1923.2
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),187.55
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),179.75
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),25.79
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-184.04
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-230.64
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-89.88
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-10.75
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-28.27
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-1379.62
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-187.55
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-179.75
2012-07-09,968fd09c3ec0506e57b7e9eaabf3a647,4,Employee8,Virement - AccesD Internet,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-25.79
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,PMT 2012-06-28,Expenses:Salaries,iField,800
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),16.47
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),66.87
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),10.73
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-36.57
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-37.35
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-33.44
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.47
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-11.76
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-676.41
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-16.47
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-66.87
2012-07-09,5b1e59b9b159576b725bf21cd8146c86,5,Employee1,Virement - AccesD Internet,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-10.73
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,,Expenses:Salaries,iField,1923.2
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),187.55
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),179.75
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),25.79
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-184.04
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-230.64
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-89.88
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-10.75
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-28.27
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-1379.62
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-187.55
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-179.75
2012-07-16,08319c4d10aa295e766bf587db6689d3,7,Employee8,Virement - AccesD Internet,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-25.79
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,,Expenses:Salaries,iField,1923.2
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),187.55
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),179.75
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),25.79
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-184.04
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-230.64
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-89.88
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-10.75
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-28.27
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-1379.62
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-187.55
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-179.75
2012-08-01,e2013aa1d1434bdad236bc3d92a19b57,1,Employee8,Virement - AccesD Internet,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-25.79
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,,Expenses:Salaries,iField,800
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),16.46
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),66.88
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),10.73
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-36.57
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-37.35
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-33.44
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.47
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-11.76
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,Paie Nette/Net Pay (Cheque),Equity:Shareholders Contributions:Shareholder3,Shareholder3,-676.41
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-16.46
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-66.88
2012-10-04,c6d504c61cdafd71d84d25c7c9e21164,,Employee2,Virement - AccesD Internet,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-10.73
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,,Expenses:Salaries,iField,800
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),16.46
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),66.88
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),10.73
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-36.57
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-37.35
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-33.44
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.47
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-11.76
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,Paie Nette/Net Pay (Cheque),Equity:Shareholders Contributions:Shareholder3,Shareholder3,-676.41
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-16.46
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-66.88
2012-10-18,7a789d01627649803c95bad9d30bad4b,,Employee2,Virement - AccesD Internet,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-10.73
